//airport_id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,iso_continent,iso_country,iso_region,municipality,continent,country,region,longest_runway_length,avgas_avail,jetfuel_avail,airport_use,runway_hard,runway_soft,runway_water,helipad,approach_VASI,approach_ALS,approach_ILS,msfs_compatible,msfs_addon
101,01SC,"small_airport","York Airport",35.032100677490234,-81.25279998779297,779,NA,US,US-SC,,,,,,,,,,,,,,,,1
103,01TE,"small_airport","Smith Field",32.73759841918945,-96.4280014038086,505,NA,US,US-TX,,,,,,,,,,,,,,,,1
104,01TN,"small_airport","Colonial Air Park",34.99589920043945,-89.73059844970703,370,NA,US,US-TN,,,,,,,,,,,,,,,,1
106,01U,"small_airport","Duckwater Airport",38.849785,-115.634987,5124,NA,US,US-NV,,,,,,,,,,,,,,,,1
107,01UT,"small_airport","La Sal Junction Airport",38.30830001831055,-109.39600372314453,6000,NA,US,US-UT,,,,,,,,,,,,,,,,1
108,01VA,"small_airport","Pickles Airport",39.125,-77.9250030518,500,NA,US,US-VA,,,,,,,,,,,,,,,,1
110,01WI,"small_airport","Prehn Cranberry Company Airport",44.0099983215332,-90.38919830322266,930,NA,US,US-WI,,,,,,,,,,,,,,,,1
113,01WY,"small_airport","Keyhole Airport",44.348312,-104.8106,4250,NA,US,US-WY,,,,,,,,,,,,,,,,1
117,02AK,"small_airport","Rustic Wilderness Airport",61.876907,-150.097626,190,NA,US,US-AK,,,,,,,,,,,,,,,,1
118,02AL,"small_airport","Bass Field",30.37150001525879,-87.76439666748047,61,NA,US,US-AL,,,,,,,,,,,,,,,,1
120,02CD,"small_airport","Shannon Field",34.129600524902344,-90.52400207519531,165,NA,US,US-MS,,,,,,,,,,,,,,,,1
121,02CL,"small_airport","Conover Air Lodge Airport",34.761101,-119.058998,5160,NA,US,US-CA,,,,,,,,,,,,,,,,1
122,02CO,"small_airport","Mc Cullough Airport",37.64329910279999,-106.04699707,7615,NA,US,US-CO,,,,,,,,,,,,,,,,1
124,02FA,"small_airport","Osborn Airfield",28.52669906616211,-81.87480163574219,121,NA,US,US-FL,,,,,,,,,,,,,,,,1
126,02GA,"small_airport","Doug Bolton Field",34.202598571777344,-83.42900085449219,884,NA,US,US-GA,,,,,,,,,,,,,,,,1
127,02GE,"small_airport","Etowah Fields Airport",34.17530059814453,-84.92440032958984,710,NA,US,US-GA,,,,,,,,,,,,,,,,1
130,02ID,"small_airport","Morgan Ranch Airport",44.55550003051758,-115.30500030517578,5634,NA,US,US-ID,,,,,,,,,,,,,,,,1
131,02II,"small_airport","King Ultralightport",40.06230163574219,-86.21050262451172,925,NA,US,US-IN,,,,,,,,,,,,,,,,1
132,02IN,"small_airport","Diamond P. Field",40.208900451660156,-85.54080200195312,904,NA,US,US-IN,,,,,,,,,,,,,,,,1
134,02KS,"small_airport","Jmj Landing Airport",39.222198486328125,-96.0552978515625,1170,NA,US,US-KS,,,,,,,,,,,,,,,,1
141,02ME,"small_airport","Nadeau's Airfield",43.537467,-70.930685,700,NA,US,US-ME,,,,,,,,,,,,,,,,1
142,02MI,"small_airport","Fairplains Airpark",43.157100677490234,-85.14849853515625,850,NA,US,US-MI,,,,,,,,,,,,,,,,1
143,02MO,"small_airport","Troy Airpark",39.04999923706055,-91.03350067138672,650,NA,US,US-MO,,,,,,,,,,,,,,,,1
144,02MS,"small_airport","Watts Field",34.095701,-90.846131,153,NA,US,US-MS,,,,,,,,,,,,,,,,1
145,02NE,"small_airport","Benes Service Airport",41.074501037597656,-96.90450286865234,1550,NA,US,US-NE,,,,,,,,,,,,,,,,1
148,02NV,"small_airport","Paiute Meadows Airport",41.299551,-118.926709,4443,NA,US,US-NV,,,,,,,,,,,,,,,,1
153,02OR,"small_airport","Rowena Dell Airport",45.68149948120117,-121.31600189208984,705,NA,US,US-OR,,,,,,,,,,,,,,,,1
157,02PR,"small_airport","Cuylers Airport",18.464924,-66.363773,15,NA,PR,PR-U-A,,,,,,,,,,,,,,,,1
158,02PS,"small_airport","Hughes Ultralightport",41.90060043334961,-77.23030090332031,1700,NA,US,US-PA,,,,,,,,,,,,,,,,1
159,02SC,"small_airport","Harpers Airport",32.75849914550781,-81.22480010986328,111,NA,US,US-SC,,,,,,,,,,,,,,,,1
160,02T,"small_airport","Wise River Airport",45.769100189208984,-112.98200225830078,5830,NA,US,US-MT,,,,,,,,,,,,,,,,1
163,02TN,"small_airport","Ellis Field",35.780355,-86.585521,840,NA,US,US-TN,,,,,,,,,,,,,,,,1
164,02UT,"small_airport","Lucin Airport",41.36629867553711,-113.84300231933594,4412,NA,US,US-UT,,,,,,,,,,,,,,,,1
165,02VA,"small_airport","The Greenhouse Airport",38.435699462890625,-77.8572006225586,320,NA,US,US-VA,,,,,,,,,,,,,,,,1
167,02WA,"small_airport","Cawleys South Prairie Airport",47.15230178833008,-122.09400177001953,690,NA,US,US-WA,,,,,,,,,,,,,,,,1
168,02WI,"small_airport","Beer Airport",45.031898498535156,-92.65579986572266,920,NA,US,US-WI,,,,,,,,,,,,,,,,1
169,02WN,"small_airport","Fowler Field",48.74580001831055,-119.31900024414062,2150,NA,US,US-WA,,,,,,,,,,,,,,,,1
175,03AZ,"small_airport","Thompson International Aviation Airport",31.430971,-110.088087,4275,NA,US,US-AZ,,,,,,,,,,,,,,,,1
177,03CO,"small_airport","Kugel-Strong Airport",40.211608,-104.744781,4950,NA,US,US-CO,,,,,,,,,,,,,,,,1
178,03FA,"small_airport","Lake Persimmon Airstrip",27.353099822998047,-81.40809631347656,70,NA,US,US-FL,,,,,,,,,,,,,,,,1
180,03GA,"small_airport","HIA Airport",32.561626,-81.85509,238,NA,US,US-GA,,,,,,,,,,,,,,,,1
181,03ID,"small_airport","Flying Y Ranch Airport",44.7943000793457,-116.53299713134766,3180,NA,US,US-ID,,,,,,,,,,,,,,,,1
182,03II,"small_airport","Davis Field Ultralightport",37.9620018005,-87.7789001465,465,NA,US,US-IN,,,,,,,,,,,,,,,,1
183,03IL,"small_airport","Wix Airport",41.40230178833008,-87.81670379638672,750,NA,US,US-IL,,,,,,,,,,,,,,,,1
184,03IN,"small_airport","Heinzman Airport",40.18000030517578,-86.01249694824219,850,NA,US,US-IN,,,,,,,,,,,,,,,,1
187,03KY,"small_airport","Flying H Farms Airport",37.79169845581055,-87.54139709472656,385,NA,US,US-KY,,,,,,,,,,,,,,,,1
191,03MA,"small_airport","Hadley Airport",42.393431,-72.551553,150,NA,US,US-MA,,,,,,,,,,,,,,,,1
193,03ME,"small_airport","Maple Ridge Airport",44.08420181274414,-70.6272964477539,556,NA,US,US-ME,,,,,,,,,,,,,,,,1
198,03MU,"small_airport","McDonnell Airport",38.4925,-94.412498,874,NA,US,US-MO,,,,,,,,,,,,,,,,1
199,03N,"small_airport","Utirik Airport",11.222,169.852005,4,OC,MH,MH-UTI,,,,,,,,,,,,,,,,1
200,03NC,"small_airport","Pilots Ridge Airport",34.10430145263672,-77.9041976928711,35,NA,US,US-NC,,,,,,,,,,,,,,,,1
201,03ND,"small_airport","Olafson Brothers Airport",48.626399993896484,-97.8290023803711,1045,NA,US,US-ND,,,,,,,,,,,,,,,,1
202,03NE,"small_airport","Hyde Ranch Airport",41.5463981628418,-99.3311996459961,2430,NA,US,US-NE,,,,,,,,,,,,,,,,1
206,03NV,"small_airport","Llama Ranch Airport",40.58440017700195,-115.2979965209961,6120,NA,US,US-NV,,,,,,,,,,,,,,,,1
207,03NY,"small_airport","Talmage Field",40.958308,-72.717326,95,NA,US,US-NY,,,,,,,,,,,,,,,,1
208,03OH,"small_airport","Gibbs Field",41.416933,-83.018339,580,NA,US,US-OH,,,,,,,,,,,,,,,,1
210,03OK,"small_airport","Sahoma Lake Airport",36.041259,-96.161517,890,NA,US,US-OK,,,,,,,,,,,,,,,,1
212,03OR,"small_airport","Powwatka Ridge Airport",45.85540008544922,-117.48400115966797,3340,NA,US,US-OR,,,,,,,,,,,,,,,,1
216,03S,"small_airport","Sandy River Airport",45.401798248291016,-122.22899627685547,704,NA,US,US-OR,,,,,,,,,,,,,,,,1
218,03TE,"small_airport","Barronena Ranch Airport",27.490812,-98.669615,600,NA,US,US-TX,,,,,,,,,,,,,,,,1
223,03UT,"small_airport","AZ Minerals Corporation Airport",37.114384,-109.99014,5315,NA,US,US-UT,,,,,,,,,,,,,,,,1
224,03WA,"small_airport","Spangle Field",47.408199310302734,-117.37200164794922,2440,NA,US,US-WA,,,,,,,,,,,,,,,,1
225,03WI,"small_airport","Zink Airport",44.028873,-88.883945,880,NA,US,US-WI,,,,,,,,,,,,,,,,1
226,03WN,"small_airport","Aerostone Ranch Airport",45.875,-120.66999816894531,2320,NA,US,US-WA,,,,,,,,,,,,,,,,1
229,03XS,"small_airport","Creekside Airport",31.318099975585938,-100.75399780273438,2100,NA,US,US-TX,,,,,,,,,,,,,,,,1
233,04CA,"small_airport","Gray Butte Field",34.5639,-117.675003,3020,NA,US,US-CA,,,,,,,,,,,,,,,,1
234,04CL,"small_airport","Hunt's Sky Ranch Airport",33.08169937133789,-116.44100189208984,2310,NA,US,US-CA,,,,,,,,,,,,,,,,1
236,04FA,"small_airport","Richards Field",25.558700561523438,-80.51509857177734,9,NA,US,US-FL,,,,,,,,,,,,,,,,1
238,04FL,"small_airport","Cross Creek Farms Airport",29.240353,-81.222525,30,NA,US,US-FL,,,,,,,,,,,,,,,,1
239,04I,"small_airport","Columbus Southwest Airport",39.91120147705078,-83.18879699707031,920,NA,US,US-OH,,,,,,,,,,,,,,,,1
240,04IA,"small_airport","Middlekoop Airport",41.08829879760742,-92.05460357666016,801,NA,US,US-IA,,,,,,,,,,,,,,,,1
241,04ID,"small_airport","Lanham Field",43.877015,-116.538365,2343,NA,US,US-ID,,,,,,,,,,,,,,,,1
242,04IL,"small_airport","Schertz Aerial Service - Hudson Airport",40.6375007629,-89.0070037842,755,NA,US,US-IL,,,,,,,,,,,,,,,,1
244,04IS,"small_airport","Van Gorder Airport",40.1786003112793,-88.56900024414062,728,NA,US,US-IL,,,,,,,,,,,,,,,,1
246,04KY,"small_airport","Natchez Trace Farm Airport",37.135101318359375,-85.78939819335938,710,NA,US,US-KY,,,,,,,,,,,,,,,,1
248,04LL,"small_airport","Brunner Airport",42.13610076904297,-88.28759765625,750,NA,US,US-IL,,,,,,,,,,,,,,,,1
250,04MA,"small_airport","Goddard Field",42.810908,-71.140959,200,NA,US,US-MA,,,,,,,,,,,,,,,,1
252,04ME,"small_airport","Beech Hill Airport",44.66669845581055,-69.8938980102539,625,NA,US,US-ME,,,,,,,,,,,,,,,,1
253,04MI,"small_airport","Rapids Airway Airport",42.53450012207031,-84.62830352783203,880,NA,US,US-MI,,,,,,,,,,,,,,,,1
254,04MN,"small_airport","Helblad Airport",47.985801696777344,-94.68689727783203,1195,NA,US,US-MN,,,,,,,,,,,,,,,,1
255,04MO,"small_airport","Airpark Private Airport",39.30120086669922,-91.45149993896484,767,NA,US,US-MO,,,,,,,,,,,,,,,,1
256,04MS,"small_airport","Nick's Flying Service Inc Airport",32.940537,-90.836683,100,NA,US,US-MS,,,,,,,,,,,,,,,,1
257,04MT,"small_airport","Pluhar Airport",47.13749777779999,-106.488095,2715,NA,US,US-MT,,,,,,,,,,,,,,,,1
259,04NE,"small_airport","Mc Connell Field Airport",41.159999847399995,-101.299003601,3035,NA,US,US-NE,,,,,,,,,,,,,,,,1
260,04NJ,"small_airport","Emmanuel Airport",39.596801757799994,-75.2334976196,155,NA,US,US-NJ,,,,,,,,,,,,,,,,1
262,04NV,"small_airport","Kingston Ranch Airport",35.7555007935,-115.665000916,2620,NA,US,US-NV,,,,,,,,,,,,,,,,1
263,04NY,"small_airport","Klaverack Airport",42.262298584,-73.6961975098,250,NA,US,US-NY,,,,,,,,,,,,,,,,1
266,04OR,"small_airport","Collins Landing Strip",44.7499008179,-120.200996399,1500,NA,US,US-OR,,,,,,,,,,,,,,,,1
272,04TN,"small_airport","Hensley Airpark",36.183300018299995,-82.67890167239999,1430,NA,US,US-TN,,,,,,,,,,,,,,,,1
275,04TX,"small_airport","Pocock Airport",31.732779,-97.369326,565,NA,US,US-TX,,,,,,,,,,,,,,,,1
276,04UT,"small_airport","Navajo Mountain Airport",37.006689,-110.794701,6160,NA,US,US-UT,,,,,,,,,,,,,,,,1
277,04V,"small_airport","Saguache Municipal Airport",38.0990833,-106.1743889,7826,NA,US,US-CO,,,,,,,,,,,,,,,,1
279,04VG,"small_airport","Manquin Flight Park Ultralightport",37.706546,-77.201621,50,NA,US,US-VA,,,,,,,,,,,,,,,,1
280,04VT,"small_airport","Lightning Bolt Field Airport",44.4011001587,-72.26360321039999,2156,NA,US,US-VT,,,,,,,,,,,,,,,,1
281,04W,"small_airport","Field of Dreams Airport",46.0228,-92.895401,1021,NA,US,US-MN,,,,,,,,,,,,,,,,1
282,04WA,"small_airport","Ox Meadows Airport",47.581795,-117.437131,2345,NA,US,US-WA,,,,,,,,,,,,,,,,1
283,04WI,"small_airport","Dutch Gap Airstrip",42.523399353,-88.0167007446,760,NA,US,US-WI,,,,,,,,,,,,,,,,1
284,04WN,"small_airport","Stillwater Creek Airport",46.95835,-119.63864,1510,NA,US,US-WA,,,,,,,,,,,,,,,,1
287,05AK,"small_airport","Wasilla Creek Airpark",61.66830063,-149.1880035,620,NA,US,US-AK,,,,,,,,,,,,,,,,1
289,05AR,"small_airport","Ozark Skies Airpark",36.000633,-93.57025,1900,NA,US,US-AR,,,,,,,,,,,,,,,,1
293,05CL,"small_airport","Pope Valley Airport",38.6106987,-122.39099884,618,NA,US,US-CA,,,,,,,,,,,,,,,,1
294,05CO,"small_airport","Rancho de Aereo Airport",40.214984,-104.984423,4978,NA,US,US-CO,,,,,,,,,,,,,,,,1
296,05FA,"small_airport","Melanie's Airport",30.918899536132812,-86.21829986572266,295,NA,US,US-FL,,,,,,,,,,,,,,,,1
298,05FL,"small_airport","Charlton Strip",26.52018,-81.41031,36,NA,US,US-FL,,,,,,,,,,,,,,,,1
299,05GA,"small_airport","Raju Airport",32.0713996887207,-84.71440124511719,625,NA,US,US-GA,,,,,,,,,,,,,,,,1
300,05IA,"small_airport","Spotts Field",43.13750076293945,-93.06829833984375,1155,NA,US,US-IA,,,,,,,,,,,,,,,,1
301,05ID,"small_airport","Running Creek Ranch Airport",45.914101,-114.835999,2969,NA,US,US-ID,,,,,,,,,,,,,,,,1
302,05IL,"small_airport","Classic Landings Airport",41.156700134277344,-88.0167007446289,635,NA,US,US-IL,,,,,,,,,,,,,,,,1
303,05IN,"small_airport","Cooper Airport",39.641998291015625,-86.50420379638672,860,NA,US,US-IN,,,,,,,,,,,,,,,,1
304,05IS,"small_airport","Hardy Airport",39.72589874267578,-89.26399993896484,605,NA,US,US-IL,,,,,,,,,,,,,,,,1
305,05KS,"small_airport","Darbro Field",37.26620101928711,-95.95919799804688,945,NA,US,US-KS,,,,,,,,,,,,,,,,1
307,05KY,"small_airport","Cartersville Airport",37.53575,-84.407303,1070,NA,US,US-KY,,,,,,,,,,,,,,,,1
308,05LA,"small_airport","Greg's Flying Service Airport",32.265301,-91.6978,76,NA,US,US-LA,,,,,,,,,,,,,,,,1
310,05LS,"small_airport","Grass Roots Airport",31.252148,-92.47569,83,NA,US,US-LA,,,,,,,,,,,,,,,,1
313,05MD,"small_airport","Breezecroft Airport",39.244232,-76.198661,20,NA,US,US-MD,,,,,,,,,,,,,,,,1
314,05ME,"small_airport","Drisko Airport",44.65700149536133,-67.55919647216797,70,NA,US,US-ME,,,,,,,,,,,,,,,,1
319,05MT,"small_airport","Jones Landing Airport",45.815368,-111.152163,4364,NA,US,US-MT,,,,,,,,,,,,,,,,1
320,05NE,"small_airport","Mc Kay Airport",41.7221984863,-98.3089981079,2010,NA,US,US-NE,,,,,,,,,,,,,,,,1
323,05NV,"small_airport","Baker Ranches Airport",39.0311,-114.088219,5180,NA,US,US-NV,,,,,,,,,,,,,,,,1
328,05OR,"small_airport","Peacock Ranch Airport",45.44428,-117.34722,3500,NA,US,US-OR,,,,,,,,,,,,,,,,1
331,05PS,"small_airport","Mills Brothers Airport",40.142799377441406,-77.86190032958984,1210,NA,US,US-PA,,,,,,,,,,,,,,,,1
332,05S,"small_airport","Vernonia Airfield",45.85150146484375,-123.24199676513672,647,NA,US,US-OR,,,,,,,,,,,,,,,,1
333,05TA,"small_airport","Brandes Air Field",29.809099197387695,-96.26509857177734,276,NA,US,US-TX,,,,,,,,,,,,,,,,1
334,05TE,"small_airport","Hilde-Griff Field",30.72209930419922,-97.79139709472656,950,NA,US,US-TX,,,,,,,,,,,,,,,,1
335,05TS,"small_airport","Dew Drop Airport",33.12929916381836,-97.35859680175781,750,NA,US,US-TX,,,,,,,,,,,,,,,,1
336,05TX,"small_airport","Circle A Ranch Airport",32.128974,-97.404582,608,NA,US,US-TX,,,,,,,,,,,,,,,,1
337,05V,"small_airport","Blanca Airport",37.41109848022461,-105.552001953125,7720,NA,US,US-CO,,,,,,,,,,,,,,,,1
338,05VA,"small_airport","Providence Airport",37.22420120239258,-78.4186019897461,445,NA,US,US-VA,,,,,,,,,,,,,,,,1
341,05WI,"small_airport","Ames Private Airport",42.651100158691406,-88.74590301513672,958,NA,US,US-WI,,,,,,,,,,,,,,,,1
342,05WN,"small_airport","Flat Creek Field",48.702222,-118.0475,1570,NA,US,US-WA,,,,,,,,,,,,,,,,1
344,05XS,"small_airport","Johnson Memorial Airport",33.07929992675781,-91.54319763183594,105,NA,US,US-AR,,,,,,,,,,,,,,,,1
345,05Y,"small_airport","Henning Municipal Airport",46.30379867553711,-95.43949890136719,1455,NA,US,US-MN,,,,,,,,,,,,,,,,1
349,06AR,"small_airport","Bondair Airport",35.544498443603516,-92.18489837646484,499,NA,US,US-AR,,,,,,,,,,,,,,,,1
